trial_id,seed,tc,sigma_px,dropout_prob,camera_mode,dv_perfect_mag,dv_ekf_mag,dv_delta_mag,dv_mag_bias,dv_inflation_pct,miss_uncorrected,miss_perfect,miss_ekf,pos_err_tc,tracePpos_tc,nis_mean,nees_mean,valid_rate,dx0_norm_r,dx0_norm_v,notes,truth_mode
64,968125564,2.0,1.0,0.0,estimate_tracking,0.0006432852068706869,0.0006971066583949343,8.03302136210723e-05,5.3821451524247474e-05,0.08366654626812631,1196.7556745894549,0.020781937390161816,13.864869436467783,11.787731080574037,427.7953443217981,2.0810132252785407,4.2359688095924275,0.9900990099009901,0.0001909299094514259,0.0002461901174232028,,spice
65,1509119730,2.0,1.0,0.0,estimate_tracking,0.0002264802889328858,0.00012968092410292842,0.00017084991816491589,-9.679936482995737e-05,-0.42740745910405686,214.02958954021338,0.03240385009565938,44.01169303073067,5.924539897574409,392.57553610653855,1.7838472073138596,4.137563639483667,0.9900990099009901,0.00010106971700407538,0.00010346925189308665,,spice
66,502998717,2.0,1.0,0.0,estimate_tracking,0.0007691828565771228,0.0005280829677400735,0.0003442378637340965,-0.00024109988883704925,-0.31344937913716375,1695.1156776903902,0.07491293094703609,392.5420696111828,30.74006135317087,393.9191382348656,1.7607387858761783,14.7443774789297,0.9900990099009901,0.0003415996653511523,0.00011906257012963071,,spice
67,1884567046,2.0,1.0,0.0,estimate_tracking,0.0006362167830601996,0.0005909927262285568,8.200279056647588e-05,-4.522405683164276e-05,-0.07108277875681823,533.4287594712235,0.06588002810761048,100.18143689211841,14.457958423092728,404.5064278967134,2.0330666043474133,23.870922821783353,0.9900990099009901,8.455968189245132e-05,0.0002803520239551009,,spice
68,1435669523,2.0,1.0,0.0,estimate_tracking,0.0005219376300797849,0.0005419443041899618,0.00010931320654030873,2.0006674110176897e-05,0.038331541849394135,493.44611128834583,0.0426760946966132,94.9802504144102,11.480882641895949,351.7220014182211,1.9439141319846396,2.5512905615466277,0.9900990099009901,0.0001344441887418883,0.0002463462856747468,,spice
69,390743883,2.0,1.0,0.0,estimate_tracking,0.0004797020412402699,0.000267924892900038,0.0002575065849215348,-0.00021177714834023193,-0.4414764377334772,153.7313285891982,0.008183646003298963,377.6923662621571,18.054871139687247,401.07703064003067,2.0183582362195853,137.16740280488793,0.9900990099009901,0.0001621444083038959,0.00028307207530734894,,spice
70,1939819685,2.0,1.0,0.0,estimate_tracking,0.0004337890512267255,0.0005186436890828353,0.00012944725732529856,8.485463785610982e-05,0.19561267767396795,358.5774145256756,0.11568867369808149,13.224672790588711,13.725577577094516,419.0065430725218,2.0969350699019706,8.503889207136003,0.9900990099009901,7.12242508812511e-05,0.00021872413991556205,,spice
71,1285885165,2.0,1.0,0.0,estimate_tracking,0.0004894480439425184,0.0003871300213907871,0.00019011313154317563,-0.00010231802255173132,-0.20904777088811433,387.85690476115246,0.06340522322844663,83.42385494119662,15.16881339958904,425.8503197130525,1.6578451685914077,6.083991910590488,0.9900990099009901,0.00015325435009298547,0.0003426870529483986,,spice
72,1746436552,2.0,1.0,0.0,estimate_tracking,0.00026775301575894175,0.00019144646360515734,0.00030322355131446265,-7.630655215378442e-05,-0.2849885815011072,808.4433470388848,0.022846264994084077,313.7406345067896,28.595119015363714,418.0471453394621,1.6884134121028294,8.381660014960781,0.9900990099009901,0.00016105921965515256,0.000128849995424154,,spice
73,1324204761,2.0,1.0,0.0,estimate_tracking,0.00015561052590243055,0.00025384016605416767,0.0001507867519197412,9.822964015173712e-05,0.6312531853618188,536.1598388081087,0.1282253432152938,267.78946718594625,27.62475899251309,423.2554511855651,1.934805002513549,33.42844430621566,0.9900990099009901,0.000116727240430658,0.00012218473185146057,,spice
74,1716569878,2.0,1.0,0.0,estimate_tracking,0.0001953670331720099,0.0003345332035962461,0.00016498410320849106,0.00013916617042423622,0.7123319024950749,58.755179340396246,0.0126771513529238,72.728833756897,17.675641535556522,416.9797270539599,1.9087943036922672,20.68382722856495,0.9900990099009901,9.665865979274162e-05,0.00022610478530453958,,spice
75,1555678792,2.0,1.0,0.0,estimate_tracking,0.00035851546708806707,0.0002901644984671254,0.00014675894401741514,-6.835096862094166e-05,-0.1906499855532081,948.4573620658225,0.07731314164685218,103.17597984031357,9.064356006201953,410.44892426893057,1.5931246356651638,4.595202602938567,0.9900990099009901,0.0002829377490977052,0.0002539140227042948,,spice
76,659747075,2.0,1.0,0.0,estimate_tracking,0.00010755347357024051,0.00016041329866721676,9.982650946159202e-05,5.2859825096976247e-05,0.4914748296107314,344.75326750774576,0.04772482230230683,92.01526769386159,21.559377247208243,426.85638540084545,2.1523197040484896,38.43682089628951,0.9900990099009901,0.00019219699120268867,0.00011709079474817013,,spice
77,2094800378,2.0,1.0,0.0,estimate_tracking,0.0003277393306924338,0.00040678259360529785,0.00014968763928100402,7.904326291286406e-05,0.24117722687071086,597.6341431646957,0.0627236114527269,663.30395699865,45.75644640863254,348.23003641150984,2.0977077031192146,75.82428524995609,0.9900990099009901,4.673604608133847e-05,0.00016823352448887025,,spice
